incident_id,call_timestamp,incident_type,severity_level,hazard_type,station,vehicle_id,vehicle_type,latitude,longitude,dispatch_timestamp,arrival_timestamp,cleared_timestamp,distance_km,response_minutes,vehicle_status,is_first_arrival
INC-00931,2025-11-06 08:45:23,Medical Emergency,3,Medical,Station 21,R-03,Rescue,31.56836,74.406711,2025-11-06 08:48:30.118690052,2025-11-06 08:53:05.324658050,2025-11-06 09:55:39.027042962,3.72,4.59,Available,True
INC-00008,2025-11-06 10:37:10,Medical Emergency,3,Medical,Station 07,E-03,Engine,31.511128,74.326333,2025-11-06 10:39:38.634095206,2025-11-06 10:46:43.007425282,2025-11-06 12:39:25.696550170,4.46,7.07,Available,False
INC-00494,2025-11-06 14:23:37,High-Rise Rescue,3,High-Rise,Station 21,R-01,Rescue,31.568757,74.400806,2025-11-06 14:26:20.723064214,2025-11-06 14:31:52.892984092,2025-11-06 16:05:30.962953846,4.73,5.54,Available,False
INC-00099,2025-11-06 14:37:02,Vehicle Accident,4,Road Traffic,Station 03,E-07,Engine,31.529671,74.355795,2025-11-06 14:39:46.924952846,2025-11-06 14:46:27.146684114,2025-11-06 16:37:05.008495718,2.08,6.67,Available,True
INC-00765,2025-11-06 22:30:42,Medical Emergency,2,Medical,Station 03,R-02,Rescue,31.513578,74.366498,2025-11-06 22:33:38.006603154,2025-11-06 22:44:56.945392830,2025-11-07 00:08:41.280123198,7.82,11.32,Dispatched,True
INC-00655,2025-11-07 06:24:33,Structure Fire,4,Fire,Station 03,E-03,Engine,31.515474,74.365696,2025-11-07 06:27:18.476892090,2025-11-07 06:34:27.334331634,2025-11-07 08:47:59.767452629,3.41,7.15,Available,True
INC-01040,2025-11-07 17:06:12,Structure Fire,5,Fire,Station 07,E-03,Engine,31.508889,74.335495,2025-11-07 17:09:39.485257554,2025-11-07 17:17:44.116925238,2025-11-07 19:41:28.863618642,3.63,8.08,Available,True
INC-00004,2025-11-07 20:42:47,Medical Emergency,2,Medical,Station 07,E-08,Engine,31.537546,74.291578,2025-11-07 20:46:32.930633294,2025-11-07 20:58:23.538265376,2025-11-07 22:14:50.679043958,7.6,11.84,Available,True
INC-00298,2025-11-08 10:08:37,Vehicle Accident,3,Road Traffic,Station 07,E-08,Engine,31.512661,74.35647,2025-11-08 10:09:59.110144666,2025-11-08 10:23:21.305000218,2025-11-08 11:57:25.584305752,15.16,13.37,Available,True
INC-00132,2025-11-08 13:12:30,Medical Emergency,2,Medical,Station 12,R-01,Rescue,31.522724,74.336012,2025-11-08 13:15:47.923485234,2025-11-08 13:20:50.450494050,2025-11-08 14:58:58.937029344,4.52,5.04,Available,True
INC-00080,2025-11-08 19:07:19,Medical Emergency,1,Medical,Station 07,R-02,Rescue,31.527041,74.313969,2025-11-08 19:11:44.111911582,2025-11-08 19:19:01.037713042,2025-11-08 20:28:17.784537166,3.61,7.28,Available,True
INC-00148,2025-11-09 14:33:44,Medical Emergency,1,Medical,Station 12,R-01,Rescue,31.496214,74.352434,2025-11-09 14:35:45.452085806,2025-11-09 14:47:34.579845896,2025-11-09 15:45:12.647540306,12.19,11.82,Available,False
INC-00155,2025-11-09 22:00:54,High-Rise Rescue,5,High-Rise,Station 21,L-02,Ladder,31.565605,74.393133,2025-11-09 22:04:09.689448036,2025-11-09 22:13:49.773473682,2025-11-10 00:27:59.650232724,7.26,9.67,Available,True
INC-00461,2025-11-10 15:06:24,Structure Fire,4,Fire,Station 21,R-04,Rescue,31.530969,74.355847,2025-11-10 15:09:36.904076712,2025-11-10 15:15:28.452660246,2025-11-10 17:04:12.537157536,3.15,5.86,Available,True
INC-00946,2025-11-11 11:13:12,Vehicle Accident,4,Road Traffic,Station 07,E-01,Engine,31.559151,74.354979,2025-11-11 11:15:50.230087344,2025-11-11 11:21:29.475912984,2025-11-11 12:49:33.558971100,2.68,5.65,Dispatched,True
INC-00433,2025-11-11 14:05:08,Water Rescue,3,Water,Station 07,W-02,Water Rescue Unit,31.529235,74.370973,2025-11-11 14:06:52.395786236,2025-11-11 14:13:51.780924344,2025-11-11 15:46:32.930314268,6.05,6.99,Available,False
INC-00184,2025-11-11 14:42:20,Vehicle Accident,4,Road Traffic,Station 03,E-01,Engine,31.506682,74.362243,2025-11-11 14:45:01.449721022,2025-11-11 14:54:57.390332396,2025-11-11 16:36:13.739160157,5.66,9.93,Dispatched,True
INC-00553,2025-11-12 02:24:36,Water Rescue,3,Water,Station 07,W-02,Water Rescue Unit,31.515632,74.346268,2025-11-12 02:27:40.654967904,2025-11-12 02:39:55.860032334,2025-11-12 04:23:30.706145976,10.2,12.25,Available,True
INC-00090,2025-11-12 12:35:29,Vehicle Accident,3,Road Traffic,Station 12,E-08,Engine,31.491102,74.373138,2025-11-12 12:38:40.594881476,2025-11-12 12:47:08.251244456,2025-11-12 13:55:45.555258932,5.61,8.46,Available,True
INC-00953,2025-11-13 12:03:40,Vehicle Accident,3,Road Traffic,Station 12,R-01,Rescue,31.475838,74.39271,2025-11-13 12:05:53.597719738,2025-11-13 12:10:46.517626498,2025-11-13 14:01:39.246436804,2.61,4.88,Available,True
INC-00738,2025-11-13 12:56:15,Confined Space,3,Confined Space,Station 12,R-02,Rescue,31.472945,74.374184,2025-11-13 12:59:31.093743876,2025-11-13 13:07:32.073562944,2025-11-13 15:11:14.251757388,3.2,8.02,Dispatched,False
INC-00919,2025-11-14 08:15:52,Medical Emergency,3,Medical,Station 12,E-06,Engine,31.497724,74.349902,2025-11-14 08:18:16.510801114,2025-11-14 08:26:14.098520404,2025-11-14 10:13:07.404775138,8.33,7.96,Available,True
INC-00766,2025-11-14 14:35:28,Vehicle Accident,3,Road Traffic,Station 12,E-03,Engine,31.456355,74.393362,2025-11-14 14:38:02.222193316,2025-11-14 14:44:02.762634736,2025-11-14 16:43:01.304932684,5.45,6.01,Available,True
INC-00549,2025-11-14 16:10:54,Water Rescue,4,Water,Station 12,W-02,Water Rescue Unit,31.504297,74.340174,2025-11-14 16:12:44.179867812,2025-11-14 16:19:58.787823222,2025-11-14 18:02:55.009827306,6.33,7.24,Dispatched,True
INC-00668,2025-11-14 17:28:47,Medical Emergency,2,Medical,Station 21,R-03,Rescue,31.574901,74.40812,2025-11-14 17:30:14.455104416,2025-11-14 17:36:04.947229988,2025-11-14 18:45:27.409427438,6.27,5.84,Available,True
INC-00497,2025-11-14 19:52:48,Structure Fire,4,Fire,Station 12,E-02,Engine,31.492859,74.34462,2025-11-14 19:56:47.503899960,2025-11-14 20:04:41.282809818,2025-11-14 21:40:36.424615440,4.18,7.9,Available,False
INC-00185,2025-11-15 11:29:54,Vehicle Accident,2,Road Traffic,Station 07,E-02,Engine,31.529505,74.320078,2025-11-15 11:30:27.158423532,2025-11-15 11:37:41.082922872,2025-11-15 13:03:50.549408424,4.51,7.23,Dispatched,True
INC-00046,2025-11-16 05:40:06,Medical Emergency,2,Medical,Station 07,R-03,Rescue,31.527797,74.303429,2025-11-16 05:41:39.003374826,2025-11-16 05:49:02.432125788,2025-11-16 07:14:27.505967394,5.16,7.39,Available,True
INC-00374,2025-11-17 00:53:11,Vehicle Accident,3,Road Traffic,Station 03,E-05,Engine,31.500642,74.362739,2025-11-17 00:55:48.356636384,2025-11-17 01:01:28.237177436,2025-11-17 02:34:39.806081174,2.65,5.66,Available,True
INC-00591,2025-11-17 02:35:42,Medical Emergency,2,Medical,Station 21,E-05,Engine,31.569198,74.381461,2025-11-17 02:37:18.086600880,2025-11-17 02:45:00.203147388,2025-11-17 04:15:35.318427984,5.94,7.7,Available,True
INC-00459,2025-11-17 07:28:23,Structure Fire,4,Fire,Station 12,R-01,Rescue,31.483295,74.352867,2025-11-17 07:30:42.866189186,2025-11-17 07:39:05.265898112,2025-11-17 09:03:39.677650754,2.57,8.37,Available,False
INC-01083,2025-11-17 13:20:03,Vehicle Accident,5,Road Traffic,Station 03,R-04,Rescue,31.497297,74.369388,2025-11-17 13:22:43.068820740,2025-11-17 13:29:08.076876144,2025-11-17 15:28:37.609043904,3.43,6.42,Available,True
INC-00053,2025-11-18 05:01:08,Structure Fire,5,Fire,Station 12,E-04,Engine,31.510866,74.426818,2025-11-18 05:03:06.547830620,2025-11-18 05:12:39.534615248,2025-11-18 07:14:52.186497122,4.12,9.55,Dispatched,True
INC-00480,2025-11-18 11:45:34,Structure Fire,4,Fire,Station 07,E-02,Engine,31.566116,74.346758,2025-11-18 11:46:44.631640792,2025-11-18 11:57:11.689352974,2025-11-18 13:14:14.463580792,10.19,10.45,Available,True
INC-00845,2025-11-18 12:54:59,Medical Emergency,1,Medical,Station 07,E-01,Engine,31.521864,74.309749,2025-11-18 12:57:24.147830192,2025-11-18 13:02:43.632715856,2025-11-18 14:23:09.104153570,2.4,5.32,Dispatched,False
INC-01049,2025-11-18 18:55:18,Hazmat,4,Chemical,Station 07,R-02,Rescue,31.531021,74.331682,2025-11-18 18:58:42.724018614,2025-11-18 19:10:40.803014832,2025-11-18 21:03:58.544165574,6.8,11.97,Available,True
INC-00651,2025-11-18 21:05:13,Medical Emergency,3,Medical,Station 12,E-07,Engine,31.497865,74.401906,2025-11-18 21:07:35.099748142,2025-11-18 21:17:08.912377426,2025-11-18 23:14:06.956682454,4.04,9.56,Available,False
INC-00707,2025-11-18 21:43:35,Vehicle Accident,5,Road Traffic,Station 07,E-04,Engine,31.533821,74.345981,2025-11-18 21:47:45.026390678,2025-11-18 22:02:38.569855064,2025-11-19 00:43:58.736421806,13.41,14.89,Available,True
INC-00666,2025-11-18 22:22:07,Medical Emergency,2,Medical,Station 21,R-04,Rescue,31.536809,74.392207,2025-11-18 22:26:00.449843728,2025-11-18 22:35:43.634144428,2025-11-19 00:13:43.806223420,7.1,9.72,Available,True
INC-00048,2025-11-18 23:26:55,Medical Emergency,3,Medical,Station 12,R-01,Rescue,31.499675,74.394445,2025-11-18 23:29:45.266037742,2025-11-18 23:35:31.489083298,2025-11-19 01:21:18.669229846,4.39,5.77,Available,False
INC-00370,2025-11-19 09:12:34,Hazmat,5,Chemical,Station 03,R-04,Rescue,31.540769,74.312256,2025-11-19 09:15:50.444469718,2025-11-19 09:25:45.193617538,2025-11-19 11:11:04.773486826,6.27,9.91,Available,True
INC-00145,2025-11-19 19:42:32,Medical Emergency,3,Medical,Station 21,E-07,Engine,31.53983,74.382603,2025-11-19 19:45:31.147555766,2025-11-19 19:55:23.366375756,2025-11-19 21:37:26.006113334,8.01,9.87,Available,True
INC-00608,2025-11-19 22:30:12,Structure Fire,5,Fire,Station 12,L-01,Ladder,31.488184,74.345107,2025-11-19 22:33:34.131659730,2025-11-19 22:46:21.046237380,2025-11-20 01:28:14.804495820,9.0,12.78,Available,True
INC-00231,2025-11-20 11:26:56,Structure Fire,4,Fire,Station 12,E-02,Engine,31.478874,74.377039,2025-11-20 11:30:00.231031651,2025-11-20 11:34:06.780268849,2025-11-20 13:15:56.490868555,3.18,4.11,Available,True
INC-00683,2025-11-20 22:42:04,Structure Fire,3,Fire,Station 03,R-03,Rescue,31.531828,74.362209,2025-11-20 22:44:36.204126760,2025-11-20 22:54:20.781350290,2025-11-21 00:18:44.376669478,5.64,9.74,Available,True
INC-00195,2025-11-21 01:24:52,Vehicle Accident,3,Road Traffic,Station 03,R-03,Rescue,31.514025,74.393375,2025-11-21 01:25:46.499228416,2025-11-21 01:31:51.449666392,2025-11-21 02:52:09.082520176,5.0,6.08,Available,False
INC-01063,2025-11-21 09:02:41,Structure Fire,5,Fire,Station 03,R-03,Rescue,31.527734,74.371582,2025-11-21 09:05:41.292096308,2025-11-21 09:16:14.598591164,2025-11-21 11:02:38.082384530,7.48,10.56,Available,True
INC-00855,2025-11-21 22:31:37,Vehicle Accident,3,Road Traffic,Station 03,E-05,Engine,31.503849,74.378315,2025-11-21 22:33:49.919980258,2025-11-21 22:51:31.383782776,2025-11-22 00:23:46.905991960,17.29,17.69,Available,False
INC-01053,2025-11-22 13:05:17,Vehicle Accident,3,Road Traffic,Station 07,R-04,Rescue,31.52889,74.342546,2025-11-22 13:07:15.324571202,2025-11-22 13:13:27.288725978,2025-11-22 14:21:13.316093372,6.94,6.2,Available,False
INC-00684,2025-11-22 19:34:10,Vehicle Accident,3,Road Traffic,Station 03,R-02,Rescue,31.563448,74.362933,2025-11-22 19:36:02.050106206,2025-11-22 19:43:01.998626308,2025-11-22 21:37:37.238443564,4.53,7.0,Available,False
INC-00164,2025-11-22 21:31:14,Medical Emergency,3,Medical,Station 07,E-04,Engine,31.526771,74.341056,2025-11-22 21:33:09.111480254,2025-11-22 21:41:49.159375724,2025-11-22 23:48:52.032733136,5.56,8.67,Dispatched,True
INC-01029,2025-11-23 02:04:22,Vehicle Accident,3,Road Traffic,Station 03,E-08,Engine,31.522235,74.378012,2025-11-23 02:08:12.364869184,2025-11-23 02:16:51.300380542,2025-11-23 04:24:49.148867176,8.8,8.65,Available,True
INC-00212,2025-11-23 15:43:57,Structure Fire,4,Fire,Station 03,R-04,Rescue,31.514073,74.339427,2025-11-23 15:47:13.010339532,2025-11-23 16:00:26.071391862,2025-11-23 17:50:32.854567458,14.48,13.22,Available,False
INC-00625,2025-11-24 03:25:44,Medical Emergency,2,Medical,Station 12,R-01,Rescue,31.47834,74.374947,2025-11-24 03:27:34.602087974,2025-11-24 03:34:23.363085236,2025-11-24 05:05:53.165756606,2.68,6.81,Maintenance,False
INC-00989,2025-11-24 03:59:44,Medical Emergency,2,Medical,Station 03,E-08,Engine,31.51057,74.386128,2025-11-24 04:01:18.103095722,2025-11-24 04:15:31.942359668,2025-11-24 05:36:09.521402618,15.43,14.23,Available,True
INC-00173,2025-11-24 13:49:13,Water Rescue,3,Water,Station 07,R-02,Rescue,31.544669,74.326367,2025-11-24 13:50:31.450004200,2025-11-24 13:57:20.587855042,2025-11-24 15:13:54.430226722,8.43,6.82,Available,True
INC-00359,2025-11-24 15:04:43,Structure Fire,4,Fire,Station 07,R-01,Rescue,31.532648,74.308079,2025-11-24 15:07:23.747218054,2025-11-24 15:11:04.090754584,2025-11-24 17:13:08.006289688,3.87,3.67,Dispatched,True
INC-00436,2025-11-24 15:49:47,Medical Emergency,2,Medical,Station 21,R-01,Rescue,31.542608,74.39643,2025-11-24 15:50:42.272186234,2025-11-24 16:01:54.761437352,2025-11-24 17:31:38.503529936,10.87,11.21,Available,True
INC-00866,2025-11-25 00:45:07,Medical Emergency,3,Medical,Station 12,E-04,Engine,31.487756,74.353956,2025-11-25 00:47:01.532160058,2025-11-25 00:57:37.479206686,2025-11-25 02:13:49.152818446,9.31,10.6,Available,True
INC-01026,2025-11-25 02:22:19,Vehicle Accident,4,Road Traffic,Station 07,R-04,Rescue,31.55147,74.350954,2025-11-25 02:25:11.567146072,2025-11-25 02:34:04.044297484,2025-11-25 04:40:04.625007184,5.93,8.87,Available,True
INC-00538,2025-11-25 07:01:13,Vehicle Accident,4,Road Traffic,Station 03,E-06,Engine,31.546894,74.348511,2025-11-25 07:03:55.727430016,2025-11-25 07:14:41.632179238,2025-11-25 09:17:19.693641394,6.82,10.77,Available,True
INC-00726,2025-11-25 09:10:44,Water Rescue,3,Water,Station 07,W-01,Water Rescue Unit,31.53427,74.32239,2025-11-25 09:13:31.670699564,2025-11-25 09:21:19.034084456,2025-11-25 11:18:01.147268312,4.58,7.79,Dispatched,True
INC-00767,2025-11-25 14:23:31,Vehicle Accident,5,Road Traffic,Station 07,R-03,Rescue,31.520015,74.343223,2025-11-25 14:26:22.991028388,2025-11-25 14:34:34.375652896,2025-11-25 17:47:53.909809870,6.89,8.19,Available,True
INC-00554,2025-11-25 23:53:04,Vehicle Accident,3,Road Traffic,Station 21,R-04,Rescue,31.500888,74.414447,2025-11-25 23:54:50.893538656,2025-11-26 00:00:49.017384748,2025-11-26 01:44:27.349244662,3.4,5.97,Available,True
INC-00127,2025-11-26 01:41:43,Hazmat,4,Chemical,Station 07,H-02,Hazmat Unit,31.555481,74.331966,2025-11-26 01:44:40.343671330,2025-11-26 01:53:09.770851690,2025-11-26 03:18:05.955768646,5.88,8.49,Available,True
INC-00189,2025-11-26 02:14:08,High-Rise Rescue,4,High-Rise,Station 12,E-06,Engine,31.491532,74.365711,2025-11-26 02:17:35.175948182,2025-11-26 02:23:51.157430612,2025-11-26 04:07:38.488625888,2.23,6.27,Available,True
INC-01107,2025-11-27 03:09:03,Structure Fire,5,Fire,Station 12,R-01,Rescue,31.495449,74.389026,2025-11-27 03:11:20.215938534,2025-11-27 03:15:34.725250638,2025-11-27 05:09:57.480771012,3.04,4.24,Available,True
INC-00727,2025-11-27 05:28:28,Medical Emergency,2,Medical,Station 12,R-04,Rescue,31.43514,74.361299,2025-11-27 05:31:28.186021228,2025-11-27 05:37:36.517624593,2025-11-27 07:39:36.756895053,1.91,6.14,Available,True
INC-00885,2025-11-27 11:45:56,Medical Emergency,2,Medical,Station 21,R-04,Rescue,31.539559,74.401351,2025-11-27 11:48:08.933979782,2025-11-27 11:54:16.702150088,2025-11-27 12:52:58.131547196,5.05,6.13,Available,False
INC-00067,2025-11-27 14:19:07,Medical Emergency,4,Medical,Station 03,R-03,Rescue,31.514753,74.327618,2025-11-27 14:21:32.122017592,2025-11-27 14:31:14.552189230,2025-11-27 16:40:36.774193336,6.32,9.71,Available,True
INC-00521,2025-11-27 18:59:11,Water Rescue,3,Water,Station 03,W-02,Water Rescue Unit,31.523171,74.344271,2025-11-27 19:01:31.600358522,2025-11-27 19:11:47.166813937,2025-11-27 20:43:56.975771281,6.84,10.26,Available,True
INC-00831,2025-11-28 08:19:49,Confined Space,2,Confined Space,Station 03,R-03,Rescue,31.536871,74.359481,2025-11-28 08:23:18.185834056,2025-11-28 08:39:34.075422370,2025-11-28 09:35:31.135930948,16.23,16.26,Available,True
INC-00203,2025-11-28 10:31:59,High-Rise Rescue,3,High-Rise,Station 07,R-02,Rescue,31.552264,74.310369,2025-11-28 10:35:20.409811838,2025-11-28 10:44:33.714790724,2025-11-28 12:20:26.100470300,7.73,9.22,Dispatched,False
INC-00047,2025-11-28 11:41:39,Medical Emergency,2,Medical,Station 07,R-01,Rescue,31.50737,74.335274,2025-11-28 11:43:42.598438164,2025-11-28 11:49:26.488346880,2025-11-28 13:22:02.069974980,4.02,5.73,Available,False
INC-00036,2025-11-29 03:10:33,Structure Fire,5,Fire,Station 07,E-06,Engine,31.53124,74.325308,2025-11-29 03:13:45.858074700,2025-11-29 03:19:58.740886218,2025-11-29 05:38:17.420317716,3.92,6.21,Available,True
INC-00665,2025-11-29 06:49:39,Hazmat,4,Chemical,Station 12,E-02,Engine,31.48778,74.360851,2025-11-29 06:51:46.454927796,2025-11-29 07:03:36.185910120,2025-11-29 09:18:32.342889246,10.03,11.83,Available,True
INC-00969,2025-11-29 12:09:21,Structure Fire,4,Fire,Station 03,L-03,Ladder,31.507451,74.368446,2025-11-29 12:11:08.863770726,2025-11-29 12:24:16.218875652,2025-11-29 14:08:47.787739860,11.65,13.12,Available,True
INC-01032,2025-11-29 17:31:33,Medical Emergency,3,Medical,Station 03,R-02,Rescue,31.515637,74.389114,2025-11-29 17:34:58.511179080,2025-11-29 17:45:40.215007194,2025-11-29 19:50:33.853624362,7.21,10.7,Available,True
INC-00627,2025-11-29 22:35:57,High-Rise Rescue,4,High-Rise,Station 12,E-02,Engine,31.492721,74.391718,2025-11-29 22:40:47.699748600,2025-11-29 22:51:25.893647922,2025-11-30 00:39:19.612638222,5.72,10.64,Available,True
INC-01012,2025-11-30 13:08:36,Medical Emergency,3,Medical,Station 12,R-01,Rescue,31.515134,74.366278,2025-11-30 13:09:09.437549591,2025-11-30 13:18:17.422756007,2025-11-30 14:58:29.709207143,7.36,9.13,Available,True
INC-00830,2025-11-30 16:34:44,Medical Emergency,3,Medical,Station 03,R-03,Rescue,31.52198,74.365318,2025-11-30 16:35:37.412087072,2025-11-30 16:47:12.433067390,2025-11-30 18:31:12.701764334,10.59,11.58,Available,True
INC-00632,2025-12-01 08:12:13,Confined Space,4,Confined Space,Station 12,R-02,Rescue,31.493506,74.366729,2025-12-01 08:14:55.221975946,2025-12-01 08:25:30.099777352,2025-12-01 09:46:50.995057486,8.87,10.58,Dispatched,False
INC-00523,2025-12-01 13:24:31,Medical Emergency,1,Medical,Station 03,R-03,Rescue,31.538728,74.380588,2025-12-01 13:27:48.435163060,2025-12-01 13:34:06.777742816,2025-12-01 14:27:33.893748796,2.75,6.31,Available,True
INC-01060,2025-12-01 15:47:07,Vehicle Accident,3,Road Traffic,Station 07,E-08,Engine,31.536513,74.339959,2025-12-01 15:49:04.115257918,2025-12-01 15:54:24.066999838,2025-12-01 17:57:23.214523516,2.01,5.33,Available,True
INC-00670,2025-12-02 14:58:09,Structure Fire,5,Fire,Station 07,R-01,Rescue,31.527675,74.33205,2025-12-02 15:00:50.991819936,2025-12-02 15:12:40.503156588,2025-12-02 17:37:09.634699914,10.46,11.83,Dispatched,False
INC-00291,2025-12-03 00:04:06,Medical Emergency,3,Medical,Station 12,R-02,Rescue,31.511039,74.361958,2025-12-03 00:07:01.109058888,2025-12-03 00:15:42.398103750,2025-12-03 01:49:09.311333478,5.05,8.69,Available,True
INC-00863,2025-12-03 06:28:01,Vehicle Accident,4,Road Traffic,Station 21,E-05,Engine,31.577165,74.377519,2025-12-03 06:30:41.238998470,2025-12-03 06:39:19.211712256,2025-12-03 08:39:17.678821162,3.07,8.63,Available,False
INC-00518,2025-12-03 17:38:27,Vehicle Accident,4,Road Traffic,Station 12,R-03,Rescue,31.474355,74.382453,2025-12-03 17:40:06.150833826,2025-12-03 17:47:57.715684062,2025-12-03 20:00:41.480210940,6.15,7.86,Dispatched,False
INC-00316,2025-12-04 20:18:10,Vehicle Accident,4,Road Traffic,Station 21,E-06,Engine,31.561178,74.421079,2025-12-04 20:21:00.697167028,2025-12-04 20:31:34.692821752,2025-12-04 22:00:29.203455754,7.47,10.57,Available,True
INC-00217,2025-12-04 21:14:03,High-Rise Rescue,5,High-Rise,Station 03,R-01,Rescue,31.499843,74.360035,2025-12-04 21:15:48.323085570,2025-12-04 21:28:32.385190356,2025-12-04 23:43:18.550378788,8.93,12.73,Available,False
INC-01091,2025-12-04 23:14:12,Structure Fire,5,Fire,Station 03,R-03,Rescue,31.532402,74.354531,2025-12-04 23:16:49.634170746,2025-12-04 23:28:38.893913604,2025-12-05 01:42:50.237561898,9.18,11.82,Available,True
INC-00011,2025-12-05 02:05:11,Structure Fire,4,Fire,Station 03,E-07,Engine,31.517539,74.384584,2025-12-05 02:08:35.323121336,2025-12-05 02:15:17.178298352,2025-12-05 03:58:45.129643628,5.42,6.7,Available,True
INC-00762,2025-12-05 07:23:04,Medical Emergency,2,Medical,Station 03,E-04,Engine,31.516102,74.396321,2025-12-05 07:23:49.319678296,2025-12-05 07:30:57.575409640,2025-12-05 09:05:34.739117974,7.33,7.14,Maintenance,True
INC-00774,2025-12-05 16:58:46,Confined Space,4,Confined Space,Station 07,R-02,Rescue,31.534959,74.31909,2025-12-05 17:01:49.909189605,2025-12-05 17:07:45.348197013,2025-12-05 18:23:50.109394395,3.17,5.92,Available,False
INC-00789,2025-12-06 10:10:59,Medical Emergency,3,Medical,Station 12,E-08,Engine,31.470812,74.375055,2025-12-06 10:14:24.134569688,2025-12-06 10:21:13.267598180,2025-12-06 12:09:55.206167300,4.46,6.82,Dispatched,True
